activity_id,activity_date,swim_context,split_index,split_type,distance,distance_unit,duration_sec,pace_sec_per_100,since_start_sec,stroke_style,stroke_count,swolf,avg_hr,max_hr,start_ts,end_ts,source_row_key,pool_length,pool_length_unit
A0025,2026-05-06 00:08:54,pool,8,swim_interval,25.000,yd,5.0,20.0,343.0,,,,0.0,98.0,343,348,A0025:8,,
A0025,2026-05-06 00:08:54,pool,9,swim_interval,75.000,yd,128.0,170.7,348.0,,,,99.5,105.0,348,476,A0025:9,,
A0025,2026-05-06 00:08:54,pool,10,swim_interval,25.000,yd,12.0,48.0,476.0,,,,102.4,103.0,476,488,A0025:10,,
A0025,2026-05-06 00:08:54,pool,11,rest_interval,0.000,yd,17.0,,488.0,,,,,,488,505,A0025:11:REST,,
A0025,2026-05-06 00:08:54,pool,12,swim_interval,25.000,yd,10.0,40.0,505.0,,,,0.0,106.0,505,515,A0025:12,,
A0025,2026-05-06 00:08:54,pool,13,swim_interval,75.000,yd,84.0,112.0,515.0,,,,108.3,110.0,515,599,A0025:13,,
A0025,2026-05-06 00:08:54,pool,14,rest_interval,0.000,yd,61.0,,599.0,,,,,,599,660,A0025:14:REST,,
A0025,2026-05-06 00:08:54,pool,15,swim_interval,199.999,yd,193.0,96.5,660.0,,,,107.8,108.0,660,853,A0025:15,,
A0025,2026-05-06 00:08:54,pool,16,rest_interval,0.000,yd,81.0,,853.0,,,,,,853,934,A0025:16:REST,,
A0025,2026-05-06 00:08:54,pool,17,swim_interval,50.000,yd,55.0,110.0,934.0,,,,111.7,117.0,934,989,A0025:17,,
A0025,2026-05-06 00:08:54,pool,18,rest_interval,0.000,yd,24.0,,989.0,,,,,,989,1013,A0025:18:REST,,
A0025,2026-05-06 00:08:54,pool,19,swim_interval,150.000,yd,174.0,116.0,1013.0,,,,115.7,125.0,1013,1187,A0025:19,,
A0025,2026-05-06 00:08:54,pool,20,rest_interval,0.000,yd,13.0,,1187.0,,,,,,1187,1200,A0025:20:REST,,
A0025,2026-05-06 00:08:54,pool,21,swim_interval,100.000,yd,116.0,116.0,1200.0,,,,115.3,116.0,1200,1316,A0025:21,,
A0025,2026-05-06 00:08:54,pool,22,swim_interval,25.000,yd,27.0,108.0,1316.0,,,,116.6,129.0,1316,1343,A0025:22,,
A0025,2026-05-06 00:08:54,pool,23,swim_interval,75.000,yd,85.0,113.3,1343.0,,,,123.7,129.0,1343,1428,A0025:23,,
A0025,2026-05-06 00:08:54,pool,24,rest_interval,0.000,yd,28.0,,1428.0,,,,,,1428,1456,A0025:24:REST,,
A0025,2026-05-06 00:08:54,pool,25,swim_interval,75.000,yd,84.0,112.0,1456.0,,,,129.4,132.0,1456,1540,A0025:25,,
A0025,2026-05-06 00:08:54,pool,26,rest_interval,0.000,yd,213.0,,1540.0,,,,,,1540,1753,A0025:26:REST,,
A0025,2026-05-06 00:08:54,pool,27,swim_interval,75.000,yd,83.0,110.7,1753.0,,,,122.5,132.0,1753,1836,A0025:27,,
A0025,2026-05-06 00:08:54,pool,28,rest_interval,0.000,yd,19.0,,1836.0,,,,,,1836,1855,A0025:28:REST,,
A0025,2026-05-06 00:08:54,pool,29,swim_interval,75.000,yd,89.0,118.7,1855.0,,,,123.9,131.0,1855,1944,A0025:29,,
A0025,2026-05-06 00:08:54,pool,30,rest_interval,0.000,yd,30.0,,1944.0,,,,,,1944,1974,A0025:30:REST,,
A0025,2026-05-06 00:08:54,pool,31,swim_interval,100.000,yd,108.0,108.0,1974.0,,,,130.3,133.0,1974,2082,A0025:31,,
A0025,2026-05-06 00:08:54,pool,32,rest_interval,0.000,yd,45.0,,2082.0,,,,,,2082,2127,A0025:32:REST,,
A0025,2026-05-06 00:08:54,pool,33,swim_interval,100.000,yd,88.0,88.0,2127.0,,,,130.9,140.0,2127,2215,A0025:33,,
A0025,2026-05-06 00:08:54,pool,34,rest_interval,0.000,yd,57.0,,2215.0,,,,,,2215,2272,A0025:34:REST,,
A0025,2026-05-06 00:08:54,pool,35,swim_interval,100.000,yd,96.0,96.0,2272.0,,,,130.3,139.0,2272,2368,A0025:35,,
A0025,2026-05-06 00:08:54,pool,36,rest_interval,0.000,yd,19.0,,2368.0,,,,,,2368,2387,A0025:36:REST,,
A0025,2026-05-06 00:08:54,pool,37,swim_interval,50.000,yd,50.0,100.0,2387.0,,,,129.6,132.0,2387,2437,A0025:37,,
A0025,2026-05-06 00:08:54,pool,38,rest_interval,0.000,yd,28.0,,2437.0,,,,,,2437,2465,A0025:38:REST,,
A0032,2026-05-02 02:12:54,pool,1,swim_interval,199.999,yd,260.0,130.0,0.0,,,,93.2,103.0,0,260,A0032:1,,
A0032,2026-05-02 02:12:54,pool,2,rest_interval,0.000,yd,17.0,,260.0,,,,,,260,277,A0032:2:REST,,
A0032,2026-05-02 02:12:54,pool,3,swim_interval,50.000,yd,52.0,104.0,277.0,,,,0.0,99.0,277,329,A0032:3,,
A0032,2026-05-02 02:12:54,pool,4,rest_interval,0.000,yd,11.0,,329.0,,,,,,329,340,A0032:4:REST,,
A0032,2026-05-02 02:12:54,pool,5,swim_interval,50.000,yd,45.0,90.0,340.0,,,,113.5,114.0,340,385,A0032:5,,
A0032,2026-05-02 02:12:54,pool,6,rest_interval,0.000,yd,19.0,,385.0,,,,,,385,404,A0032:6:REST,,
A0032,2026-05-02 02:12:54,pool,7,swim_interval,50.000,yd,41.0,82.0,404.0,,,,118.2,119.0,404,445,A0032:7,,
A0032,2026-05-02 02:12:54,pool,8,rest_interval,0.000,yd,21.0,,445.0,,,,,,445,466,A0032:8:REST,,
A0032,2026-05-02 02:12:54,pool,9,swim_interval,50.000,yd,41.0,82.0,466.0,,,,125.4,129.0,466,507,A0032:9,,
A0032,2026-05-02 02:12:54,pool,10,rest_interval,0.000,yd,11.0,,507.0,,,,,,507,518,A0032:10:REST,,
A0032,2026-05-02 02:12:54,pool,11,swim_interval,25.000,yd,47.0,188.0,518.0,,,,121.0,126.0,518,565,A0032:11,,
A0032,2026-05-02 02:12:54,pool,12,swim_interval,25.000,yd,38.0,152.0,565.0,,,,110.1,122.0,565,603,A0032:12,,
A0032,2026-05-02 02:12:54,pool,13,rest_interval,0.000,yd,26.0,,603.0,,,,,,603,629,A0032:13:REST,,
A0032,2026-05-02 02:12:54,pool,14,swim_interval,25.000,yd,15.0,60.0,629.0,,,,104.0,104.0,629,644,A0032:14,,
A0032,2026-05-02 02:12:54,pool,15,rest_interval,0.000,yd,17.0,,644.0,,,,,,644,661,A0032:15:REST,,
A0032,2026-05-02 02:12:54,pool,16,swim_interval,50.000,yd,6.0,12.0,661.0,,,,101.0,104.0,661,667,A0032:16,,
A0032,2026-05-02 02:12:54,pool,17,rest_interval,0.000,yd,79.0,,667.0,,,,,,667,746,A0032:17:REST,,
A0032,2026-05-02 02:12:54,pool,18,swim_interval,25.000,yd,6.0,24.0,746.0,,,,110.0,113.0,746,752,A0032:18,,
A0032,2026-05-02 02:12:54,pool,19,rest_interval,0.000,yd,20.0,,752.0,,,,,,752,772,A0032:19:REST,,
A0032,2026-05-02 02:12:54,pool,20,swim_interval,25.000,yd,25.0,100.0,772.0,,,,107.8,110.0,772,797,A0032:20,,
A0032,2026-05-02 02:12:54,pool,21,rest_interval,0.000,yd,22.0,,797.0,,,,,,797,819,A0032:21:REST,,
A0032,2026-05-02 02:12:54,pool,22,swim_interval,25.000,yd,29.0,116.0,819.0,,,,103.5,109.0,819,848,A0032:22,,
A0032,2026-05-02 02:12:54,pool,23,rest_interval,0.000,yd,22.0,,848.0,,,,,,848,870,A0032:23:REST,,
A0032,2026-05-02 02:12:54,pool,24,swim_interval,25.000,yd,13.0,52.0,870.0,,,,104.9,107.0,870,883,A0032:24,,
A0032,2026-05-02 02:12:54,pool,25,rest_interval,0.000,yd,17.0,,883.0,,,,,,883,900,A0032:25:REST,,
A0032,2026-05-02 02:12:54,pool,26,swim_interval,25.000,yd,20.0,80.0,900.0,,,,109.2,112.0,900,920,A0032:26,,
A0032,2026-05-02 02:12:54,pool,27,swim_interval,75.000,yd,55.0,73.3,920.0,,,,112.3,115.0,920,975,A0032:27,,
A0032,2026-05-02 02:12:54,pool,28,rest_interval,0.000,yd,16.0,,975.0,,,,,,975,991,A0032:28:REST,,
A0032,2026-05-02 02:12:54,pool,29,swim_interval,75.000,yd,61.0,81.3,991.0,,,,113.6,118.0,991,1052,A0032:29,,
A0032,2026-05-02 02:12:54,pool,30,rest_interval,0.000,yd,20.0,,1052.0,,,,,,1052,1072,A0032:30:REST,,
A0032,2026-05-02 02:12:54,pool,31,swim_interval,100.000,yd,54.0,54.0,1072.0,,,,119.1,122.0,1072,1126,A0032:31,,
A0032,2026-05-02 02:12:54,pool,32,rest_interval,0.000,yd,21.0,,1126.0,,,,,,1126,1147,A0032:32:REST,,
A0032,2026-05-02 02:12:54,pool,33,swim_interval,100.000,yd,89.0,89.0,1147.0,,,,108.7,115.0,1147,1236,A0032:33,,
A0032,2026-05-02 02:12:54,pool,34,rest_interval,0.000,yd,39.0,,1236.0,,,,,,1236,1275,A0032:34:REST,,
A0032,2026-05-02 02:12:54,pool,35,swim_interval,50.000,yd,44.0,88.0,1275.0,,,,115.0,119.0,1275,1319,A0032:35,,
A0032,2026-05-02 02:12:54,pool,36,rest_interval,0.000,yd,18.0,,1319.0,,,,,,1319,1337,A0032:36:REST,,
A0032,2026-05-02 02:12:54,pool,37,swim_interval,50.000,yd,42.0,84.0,1337.0,,,,123.0,126.0,1337,1379,A0032:37,,
A0032,2026-05-02 02:12:54,pool,38,rest_interval,0.000,yd,16.0,,1379.0,,,,,,1379,1395,A0032:38:REST,,
A0032,2026-05-02 02:12:54,pool,39,swim_interval,50.000,yd,45.0,90.0,1395.0,,,,124.6,127.0,1395,1440,A0032:39,,
A0032,2026-05-02 02:12:54,pool,40,rest_interval,0.000,yd,48.0,,1440.0,,,,,,1440,1488,A0032:40:REST,,
A0032,2026-05-02 02:12:54,pool,41,swim_interval,50.000,yd,38.0,76.0,1488.0,,,,102.9,105.0,1488,1526,A0032:41,,
A0032,2026-05-02 02:12:54,pool,42,rest_interval,0.000,yd,21.0,,1526.0,,,,,,1526,1547,A0032:42:REST,,
A0032,2026-05-02 02:12:54,pool,43,swim_interval,25.000,yd,42.0,168.0,1547.0,,,,114.9,115.0,1547,1589,A0032:43,,
A0032,2026-05-02 02:12:54,pool,44,swim_interval,25.000,yd,27.0,108.0,1589.0,,,,129.6,137.0,1589,1616,A0032:44,,
A0032,2026-05-02 02:12:54,pool,45,rest_interval,0.000,yd,33.0,,1616.0,,,,,,1616,1649,A0032:45:REST,,
A0032,2026-05-02 02:12:54,pool,46,swim_interval,25.000,yd,84.0,336.0,1649.0,,,,107.9,125.0,1649,1733,A0032:46,,
A0032,2026-05-02 02:12:54,pool,47,swim_interval,100.000,yd,85.0,85.0,1733.0,,,,133.3,139.0,1733,1818,A0032:47,,
A0032,2026-05-02 02:12:54,pool,48,rest_interval,0.000,yd,22.0,,1818.0,,,,,,1818,1840,A0032:48:REST,,
A0032,2026-05-02 02:12:54,pool,49,swim_interval,100.000,yd,91.0,91.0,1840.0,,,,132.4,133.0,1840,1931,A0032:49,,
A0032,2026-05-02 02:12:54,pool,50,rest_interval,0.000,yd,19.0,,1931.0,,,,,,1931,1950,A0032:50:REST,,
A0032,2026-05-02 02:12:54,pool,51,swim_interval,100.000,yd,91.0,91.0,1950.0,,,,146.5,152.0,1950,2041,A0032:51,,
A0032,2026-05-02 02:12:54,pool,52,rest_interval,0.000,yd,28.0,,2041.0,,,,,,2041,2069,A0032:52:REST,,
A0032,2026-05-02 02:12:54,pool,53,swim_interval,199.999,yd,197.0,98.5,2069.0,,,,138.6,143.0,2069,2266,A0032:53,,
A0032,2026-05-02 02:12:54,pool,54,rest_interval,0.000,yd,30.0,,2266.0,,,,,,2266,2296,A0032:54:REST,,
A0032,2026-05-02 02:12:54,pool,55,swim_interval,100.000,yd,88.0,88.0,2296.0,,,,135.5,137.0,2296,2384,A0032:55,,
A0032,2026-05-02 02:12:54,pool,56,rest_interval,0.000,yd,30.0,,2384.0,,,,,,2384,2414,A0032:56:REST,,
A0032,2026-05-02 02:12:54,pool,57,swim_interval,100.000,yd,91.0,91.0,2414.0,,,,139.6,145.0,2414,2505,A0032:57,,
A0032,2026-05-02 02:12:54,pool,58,rest_interval,0.000,yd,21.0,,2505.0,,,,,,2505,2526,A0032:58:REST,,
A0032,2026-05-02 02:12:54,pool,59,swim_interval,100.000,yd,88.0,88.0,2526.0,,,,144.0,144.0,2526,2614,A0032:59,,
A0032,2026-05-02 02:12:54,pool,60,rest_interval,0.000,yd,23.0,,2614.0,,,,,,2614,2637,A0032:60:REST,,
A0032,2026-05-02 02:12:54,pool,61,swim_interval,100.000,yd,91.0,91.0,2637.0,,,,147.3,153.0,2637,2728,A0032:61,,
A0032,2026-05-02 02:12:54,pool,62,rest_interval,0.000,yd,77.0,,2728.0,,,,,,2728,2805,A0032:62:REST,,
A0032,2026-05-02 02:12:54,pool,63,swim_interval,299.999,yd,283.0,94.3,2805.0,,,,137.8,141.0,2805,3088,A0032:63,,
A0032,2026-05-02 02:12:54,pool,64,rest_interval,0.000,yd,64.0,,3088.0,,,,,,3088,3152,A0032:64:REST,,
A0032,2026-05-02 02:12:54,pool,65,swim_interval,50.000,yd,50.0,100.0,3152.0,,,,119.7,126.0,3152,3202,A0032:65,,
A0032,2026-05-02 02:12:54,pool,66,rest_interval,0.000,yd,13.0,,3202.0,,,,,,3202,3215,A0032:66:REST,,
A0032,2026-05-02 02:12:54,pool,67,swim_interval,50.000,yd,44.0,88.0,3215.0,,,,134.2,138.0,3215,3259,A0032:67,,
A0032,2026-05-02 02:12:54,pool,68,rest_interval,0.000,yd,15.0,,3259.0,,,,,,3259,3274,A0032:68:REST,,
A0032,2026-05-02 02:12:54,pool,69,swim_interval,50.000,yd,45.0,90.0,3274.0,,,,137.4,141.0,3274,3319,A0032:69,,
A0032,2026-05-02 02:12:54,pool,70,rest_interval,0.000,yd,15.0,,3319.0,,,,,,3319,3334,A0032:70:REST,,
A0032,2026-05-02 02:12:54,pool,71,swim_interval,50.000,yd,41.0,82.0,3334.0,,,,142.7,145.0,3334,3375,A0032:71,,
A0032,2026-05-02 02:12:54,pool,72,rest_interval,0.000,yd,18.0,,3375.0,,,,,,3375,3393,A0032:72:REST,,
A0032,2026-05-02 02:12:54,pool,73,swim_interval,50.000,yd,41.0,82.0,3393.0,,,,141.5,144.0,3393,3434,A0032:73,,
A0032,2026-05-02 02:12:54,pool,74,rest_interval,0.000,yd,17.0,,3434.0,,,,,,3434,3451,A0032:74:REST,,
A0032,2026-05-02 02:12:54,pool,75,swim_interval,50.000,yd,44.0,88.0,3451.0,,,,142.1,146.0,3451,3495,A0032:75,,
A0032,2026-05-02 02:12:54,pool,76,rest_interval,0.000,yd,15.0,,3495.0,,,,,,3495,3510,A0032:76:REST,,
A0032,2026-05-02 02:12:54,pool,77,swim_interval,50.000,yd,44.0,88.0,3510.0,,,,144.9,148.0,3510,3554,A0032:77,,
A0032,2026-05-02 02:12:54,pool,78,rest_interval,0.000,yd,17.0,,3554.0,,,,,,3554,3571,A0032:78:REST,,
A0032,2026-05-02 02:12:54,pool,79,swim_interval,50.000,yd,43.0,86.0,3571.0,,,,146.6,150.0,3571,3614,A0032:79,,
A0032,2026-05-02 02:12:54,pool,80,rest_interval,0.000,yd,16.0,,3614.0,,,,,,3614,3630,A0032:80:REST,,
A0032,2026-05-02 02:12:54,pool,81,swim_interval,50.000,yd,43.0,86.0,3630.0,,,,145.5,148.0,3630,3673,A0032:81,,
A0032,2026-05-02 02:12:54,pool,82,rest_interval,0.000,yd,15.0,,3673.0,,,,,,3673,3688,A0032:82:REST,,
A0032,2026-05-02 02:12:54,pool,83,swim_interval,50.000,yd,44.0,88.0,3688.0,,,,147.5,151.0,3688,3732,A0032:83,,
A0032,2026-05-02 02:12:54,pool,84,rest_interval,0.000,yd,22.0,,3732.0,,,,,,3732,3754,A0032:84:REST,,
A0032,2026-05-02 02:12:54,pool,85,swim_interval,100.000,yd,101.0,101.0,3754.0,,,,147.6,151.0,3754,3855,A0032:85,,
A0032,2026-05-02 02:12:54,pool,86,rest_interval,0.000,yd,11.0,,3855.0,,,,,,3855,3866,A0032:86:REST,,
A0032,2026-05-02 02:12:54,pool,87,swim_interval,50.000,yd,44.0,88.0,3866.0,,,,147.5,150.0,3866,3910,A0032:87,,
A0032,2026-05-02 02:12:54,pool,88,rest_interval,0.000,yd,14.0,,3910.0,,,,,,3910,3924,A0032:88:REST,,
A0032,2026-05-02 02:12:54,pool,89,swim_interval,50.000,yd,43.0,86.0,3924.0,,,,141.9,143.0,3924,3967,A0032:89,,
A0032,2026-05-02 02:12:54,pool,90,rest_interval,0.000,yd,14.0,,3967.0,,,,,,3967,3981,A0032:90:REST,,
A0032,2026-05-02 02:12:54,pool,91,swim_interval,50.000,yd,46.0,92.0,3981.0,,,,142.3,144.0,3981,4027,A0032:91,,
A0032,2026-05-02 02:12:54,pool,92,rest_interval,0.000,yd,74.0,,4027.0,,,,,,4027,4101,A0032:92:REST,,
A0032,2026-05-02 02:12:54,pool,93,swim_interval,199.999,yd,199.0,99.5,4101.0,,,,136.4,142.0,4101,4300,A0032:93,,
A0032,2026-05-02 02:12:54,pool,94,rest_interval,0.000,yd,38.0,,4300.0,,,,,,4300,4338,A0032:94:REST,,
A0032,2026-05-02 02:12:54,pool,95,swim_interval,199.999,yd,213.0,106.5,4338.0,,,,125.2,130.0,4338,4551,A0032:95,,
A0032,2026-05-02 02:12:54,pool,96,rest_interval,0.000,yd,18.0,,4551.0,,,,,,4551,4569,A0032:96:REST,,
A0037,2026-05-01 00:09:42,pool,1,swim_interval,50.000,yd,47.0,94.0,0.0,,,,91.2,92.0,0,47,A0037:1,,
A0037,2026-05-01 00:09:42,pool,2,rest_interval,0.000,yd,77.0,,47.0,,,,,,47,124,A0037:2:REST,,
A0037,2026-05-01 00:09:42,pool,3,swim_interval,100.000,yd,95.0,95.0,124.0,,,,102.2,106.0,124,219,A0037:3,,
A0037,2026-05-01 00:09:42,pool,4,rest_interval,0.000,yd,19.0,,219.0,,,,,,219,238,A0037:4:REST,,
A0037,2026-05-01 00:09:42,pool,5,swim_interval,75.000,yd,81.0,108.0,238.0,,,,101.0,101.0,238,319,A0037:5,,
A0037,2026-05-01 00:09:42,pool,6,rest_interval,0.000,yd,18.0,,319.0,,,,,,319,337,A0037:6:REST,,
A0037,2026-05-01 00:09:42,pool,7,swim_interval,50.000,yd,37.0,74.0,337.0,,,,113.0,113.0,337,374,A0037:7,,
A0037,2026-05-01 00:09:42,pool,8,rest_interval,0.000,yd,6.0,,374.0,,,,,,374,380,A0037:8:REST,,
A0037,2026-05-01 00:09:42,pool,9,swim_interval,100.000,yd,100.0,100.0,380.0,,,,107.2,114.0,380,480,A0037:9,,
A0037,2026-05-01 00:09:42,pool,10,rest_interval,0.000,yd,30.0,,480.0,,,,,,480,510,A0037:10:REST,,
A0037,2026-05-01 00:09:42,pool,11,swim_interval,75.000,yd,66.0,88.0,510.0,,,,118.0,121.0,510,576,A0037:11,,
A0037,2026-05-01 00:09:42,pool,12,rest_interval,0.000,yd,6.0,,576.0,,,,,,576,582,A0037:12:REST,,
A0037,2026-05-01 00:09:42,pool,13,swim_interval,50.000,yd,54.0,108.0,582.0,,,,110.1,115.0,582,636,A0037:13,,
A0037,2026-05-01 00:09:42,pool,14,rest_interval,0.000,yd,19.0,,636.0,,,,,,636,655,A0037:14:REST,,
A0037,2026-05-01 00:09:42,pool,15,swim_interval,100.000,yd,87.0,87.0,655.0,,,,107.4,113.0,655,742,A0037:15,,
A0037,2026-05-01 00:09:42,pool,16,rest_interval,0.000,yd,33.0,,742.0,,,,,,742,775,A0037:16:REST,,
A0037,2026-05-01 00:09:42,pool,17,swim_interval,50.000,yd,40.0,80.0,775.0,,,,114.7,116.0,775,815,A0037:17,,
A0037,2026-05-01 00:09:42,pool,18,rest_interval,0.000,yd,14.0,,815.0,,,,,,815,829,A0037:18:REST,,
A0037,2026-05-01 00:09:42,pool,19,swim_interval,50.000,yd,13.0,26.0,829.0,,,,112.0,114.0,829,842,A0037:19,,
A0037,2026-05-01 00:09:42,pool,20,rest_interval,0.000,yd,36.0,,842.0,,,,,,842,878,A0037:20:REST,,
A0037,2026-05-01 00:09:42,pool,21,swim_interval,25.000,yd,14.0,56.0,878.0,,,,0.0,128.0,878,892,A0037:21,,
A0037,2026-05-01 00:09:42,pool,22,swim_interval,75.000,yd,85.0,113.3,892.0,,,,116.5,128.0,892,977,A0037:22,,
A0037,2026-05-01 00:09:42,pool,23,swim_interval,25.000,yd,43.0,172.0,977.0,,,,110.4,117.0,977,1020,A0037:23,,
A0037,2026-05-01 00:09:42,pool,24,rest_interval,0.000,yd,34.0,,1020.0,,,,,,1020,1054,A0037:24:REST,,
A0037,2026-05-01 00:09:42,pool,25,swim_interval,50.000,yd,51.0,102.0,1054.0,,,,113.0,115.0,1054,1105,A0037:25,,
A0037,2026-05-01 00:09:42,pool,26,rest_interval,0.000,yd,37.0,,1105.0,,,,,,1105,1142,A0037:26:REST,,
A0037,2026-05-01 00:09:42,pool,27,swim_interval,25.000,yd,45.0,180.0,1142.0,,,,115.8,125.0,1142,1187,A0037:27,,
A0037,2026-05-01 00:09:42,pool,28,rest_interval,0.000,yd,19.0,,1187.0,,,,,,1187,1206,A0037:28:REST,,
A0037,2026-05-01 00:09:42,pool,29,swim_interval,50.000,yd,27.0,54.0,1206.0,,,,120.0,124.0,1206,1233,A0037:29,,
A0037,2026-05-01 00:09:42,pool,30,rest_interval,0.000,yd,16.0,,1233.0,,,,,,1233,1249,A0037:30:REST,,
A0037,2026-05-01 00:09:42,pool,31,swim_interval,100.000,yd,90.0,90.0,1249.0,,,,121.0,121.0,1249,1339,A0037:31,,
A0037,2026-05-01 00:09:42,pool,32,rest_interval,0.000,yd,46.0,,1339.0,,,,,,1339,1385,A0037:32:REST,,
A0037,2026-05-01 00:09:42,pool,33,swim_interval,75.000,yd,64.0,85.3,1385.0,,,,120.2,123.0,1385,1449,A0037:33,,
A0037,2026-05-01 00:09:42,pool,34,rest_interval,0.000,yd,27.0,,1449.0,,,,,,1449,1476,A0037:34:REST,,
A0037,2026-05-01 00:09:42,pool,35,swim_interval,75.000,yd,71.0,94.7,1476.0,,,,130.8,135.0,1476,1547,A0037:35,,
A0037,2026-05-01 00:09:42,pool,36,rest_interval,0.000,yd,19.0,,1547.0,,,,,,1547,1566,A0037:36:REST,,
A0037,2026-05-01 00:09:42,pool,37,swim_interval,75.000,yd,64.0,85.3,1566.0,,,,133.3,138.0,1566,1630,A0037:37,,
A0037,2026-05-01 00:09:42,pool,38,rest_interval,0.000,yd,25.0,,1630.0,,,,,,1630,1655,A0037:38:REST,,
A0037,2026-05-01 00:09:42,pool,39,swim_interval,75.000,yd,69.0,92.0,1655.0,,,,129.3,134.0,1655,1724,A0037:39,,
A0037,2026-05-01 00:09:42,pool,40,rest_interval,0.000,yd,17.0,,1724.0,,,,,,1724,1741,A0037:40:REST,,
A0037,2026-05-01 00:09:42,pool,41,swim_interval,75.000,yd,67.0,89.3,1741.0,,,,136.8,139.0,1741,1808,A0037:41,,
A0037,2026-05-01 00:09:42,pool,42,rest_interval,0.000,yd,25.0,,1808.0,,,,,,1808,1833,A0037:42:REST,,
A0037,2026-05-01 00:09:42,pool,43,swim_interval,50.000,yd,69.0,138.0,1833.0,,,,131.5,136.0,1833,1902,A0037:43,,
A0037,2026-05-01 00:09:42,pool,44,rest_interval,0.000,yd,18.0,,1902.0,,,,,,1902,1920,A0037:44:REST,,
A0037,2026-05-01 00:09:42,pool,45,swim_interval,75.000,yd,64.0,85.3,1920.0,,,,145.9,148.0,1920,1984,A0037:45,,
A0037,2026-05-01 00:09:42,pool,46,rest_interval,0.000,yd,54.0,,1984.0,,,,,,1984,2038,A0037:46:REST,,
A0037,2026-05-01 00:09:42,pool,47,swim_interval,50.000,yd,40.0,80.0,2038.0,,,,133.2,135.0,2038,2078,A0037:47,,
A0037,2026-05-01 00:09:42,pool,48,rest_interval,0.000,yd,48.0,,2078.0,,,,,,2078,2126,A0037:48:REST,,
A0037,2026-05-01 00:09:42,pool,49,swim_interval,50.000,yd,40.0,80.0,2126.0,,,,134.3,135.0,2126,2166,A0037:49,,
A0037,2026-05-01 00:09:42,pool,50,rest_interval,0.000,yd,16.0,,2166.0,,,,,,2166,2182,A0037:50:REST,,
A0037,2026-05-01 00:09:42,pool,51,swim_interval,50.000,yd,39.0,78.0,2182.0,,,,132.0,132.0,2182,2221,A0037:51,,
A0037,2026-05-01 00:09:42,pool,52,rest_interval,0.000,yd,16.0,,2221.0,,,,,,2221,2237,A0037:52:REST,,
A0037,2026-05-01 00:09:42,pool,53,swim_interval,50.000,yd,44.0,88.0,2237.0,,,,137.0,137.0,2237,2281,A0037:53,,
A0037,2026-05-01 00:09:42,pool,54,rest_interval,0.000,yd,18.0,,2281.0,,,,,,2281,2299,A0037:54:REST,,
A0037,2026-05-01 00:09:42,pool,55,swim_interval,50.000,yd,43.0,86.0,2299.0,,,,142.1,145.0,2299,2342,A0037:55,,
A0037,2026-05-01 00:09:42,pool,56,rest_interval,0.000,yd,10.0,,2342.0,,,,,,2342,2352,A0037:56:REST,,
A0047,2026-04-29 00:12:38,pool,1,swim_interval,50.000,yd,80.0,160.0,0.0,,,,66.8,78.0,0,80,A0047:1,,
A0047,2026-04-29 00:12:38,pool,2,rest_interval,0.000,yd,45.0,,80.0,,,,,,80,125,A0047:2:REST,,
A0047,2026-04-29 00:12:38,pool,3,swim_interval,50.000,yd,46.0,92.0,125.0,,,,0.0,82.0,125,171,A0047:3,,
A0047,2026-04-29 00:12:38,pool,4,rest_interval,0.000,yd,17.0,,171.0,,,,,,171,188,A0047:4:REST,,
A0047,2026-04-29 00:12:38,pool,5,swim_interval,50.000,yd,42.0,84.0,188.0,,,,0.0,82.0,188,230,A0047:5,,
A0047,2026-04-29 00:12:38,pool,6,rest_interval,0.000,yd,14.0,,230.0,,,,,,230,244,A0047:6:REST,,
A0047,2026-04-29 00:12:38,pool,7,swim_interval,50.000,yd,42.0,84.0,244.0,,,,123.0,123.0,244,286,A0047:7,,
A0047,2026-04-29 00:12:38,pool,8,rest_interval,0.000,yd,18.0,,286.0,,,,,,286,304,A0047:8:REST,,
A0047,2026-04-29 00:12:38,pool,9,swim_interval,50.000,yd,47.0,94.0,304.0,,,,127.0,127.0,304,351,A0047:9,,
A0047,2026-04-29 00:12:38,pool,10,rest_interval,0.000,yd,16.0,,351.0,,,,,,351,367,A0047:10:REST,,
A0047,2026-04-29 00:12:38,pool,11,swim_interval,100.000,yd,100.0,100.0,367.0,,,,126.2,134.0,367,467,A0047:11,,
A0047,2026-04-29 00:12:38,pool,12,rest_interval,0.000,yd,69.0,,467.0,,,,,,467,536,A0047:12:REST,,
A0047,2026-04-29 00:12:38,pool,13,swim_interval,199.999,yd,187.0,93.5,536.0,,,,126.0,132.0,536,723,A0047:13,,
A0047,2026-04-29 00:12:38,pool,14,rest_interval,0.000,yd,41.0,,723.0,,,,,,723,764,A0047:14:REST,,
A0047,2026-04-29 00:12:38,pool,15,swim_interval,100.000,yd,93.0,93.0,764.0,,,,125.0,125.0,764,857,A0047:15,,
A0047,2026-04-29 00:12:38,pool,16,rest_interval,0.000,yd,27.0,,857.0,,,,,,857,884,A0047:16:REST,,
A0047,2026-04-29 00:12:38,pool,17,swim_interval,100.000,yd,90.0,90.0,884.0,,,,136.4,146.0,884,974,A0047:17,,
A0047,2026-04-29 00:12:38,pool,18,rest_interval,0.000,yd,59.0,,974.0,,,,,,974,1033,A0047:18:REST,,
