activity_id,start_date_local,activity_name,sport_type,split_index,split_start_sec,split_end_sec,duration_sec,distance_mi,avg_speed_mph,avg_hr,max_hr,avg_power,avg_cadence,elevation_gain_ft,elevation_loss_ft,is_partial_split
A0185,2026-03-03 01:17:15,Zwift - Tempus Fugit in Watopia,VirtualRide,4,900,1200,300.0,1.983,23.8,146.5,153.0,180.5,102.1,19.7,24.3,FALSE
A0185,2026-03-03 01:17:15,Zwift - Tempus Fugit in Watopia,VirtualRide,5,1200,1500,300.0,1.761,21.1,138.6,152.0,154.7,99.2,21.0,21.0,FALSE
A0185,2026-03-03 01:17:15,Zwift - Tempus Fugit in Watopia,VirtualRide,6,1500,1800,300.0,1.834,22.0,145.9,152.0,158.5,100.0,6.6,6.6,FALSE
A0185,2026-03-03 01:17:15,Zwift - Tempus Fugit in Watopia,VirtualRide,7,1800,2100,300.0,1.973,23.7,151.5,156.0,175.3,101.7,13.8,13.8,FALSE
A0185,2026-03-03 01:17:15,Zwift - Tempus Fugit in Watopia,VirtualRide,8,2100,2400,300.0,2.006,24.1,150.4,157.0,174.5,101.1,21.0,20.3,FALSE
A0185,2026-03-03 01:17:15,Zwift - Tempus Fugit in Watopia,VirtualRide,9,2400,2649,249.0,1.387,20.3,140.8,158.0,131.3,98.7,11.2,9.2,TRUE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,1,0,300,300.0,1.522,18.1,113.2,120.0,119.0,96.7,19.0,14.4,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,2,300,600,300.0,1.637,19.6,119.3,122.0,116.8,98.9,3.3,6.6,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,3,600,900,300.0,1.715,20.6,123.6,128.0,121.4,98.8,21.0,21.0,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,4,900,1200,300.0,1.707,20.5,125.2,131.0,117.9,98.2,15.7,16.4,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,5,1200,1500,300.0,1.629,19.6,127.3,130.0,119.7,98.1,13.8,13.1,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,6,1500,1800,300.0,1.658,19.9,129.1,134.0,119.6,97.9,19.0,19.7,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,7,1800,2100,300.0,1.397,16.8,130.6,134.0,119.3,98.1,6.6,5.9,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,8,2100,2400,300.0,1.679,20.2,131.7,133.0,117.3,97.4,13.8,13.8,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,9,2400,2700,300.0,1.598,19.2,132.4,137.0,118.1,97.3,18.4,15.1,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,10,2700,3000,300.0,1.635,19.6,132.1,134.0,114.1,97.3,3.3,6.6,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,11,3000,3300,300.0,1.640,19.7,133.1,137.0,122.0,98.1,26.2,26.2,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,12,3300,3600,300.0,1.719,20.6,136.0,138.0,125.5,100.2,6.6,4.6,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,13,3600,3900,300.0,1.707,20.5,136.6,141.0,123.1,98.6,17.1,19.0,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,14,3900,4200,300.0,1.708,20.5,134.3,138.0,118.0,97.0,15.1,13.8,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,15,4200,4500,300.0,1.712,20.5,135.0,140.0,116.6,97.9,5.2,6.6,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,16,4500,4800,300.0,1.630,19.6,135.2,142.0,119.4,97.6,21.0,21.0,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,17,4800,5100,300.0,1.674,20.1,133.7,137.0,118.1,97.5,13.8,13.8,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,18,5100,5400,300.0,1.679,20.2,134.2,137.0,119.8,98.1,15.1,15.1,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,19,5400,5700,300.0,1.593,19.1,135.8,140.0,118.1,97.0,19.7,19.7,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,20,5700,6000,300.0,1.563,18.8,134.8,137.0,116.4,97.7,6.6,6.6,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,21,6000,6300,300.0,1.611,19.3,134.9,138.0,118.8,97.5,13.8,13.8,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,22,6300,6600,300.0,1.653,19.8,135.6,141.0,122.4,98.4,18.4,15.1,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,23,6600,6900,300.0,1.669,20.0,135.5,141.0,115.8,97.9,3.3,6.6,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,24,6900,7200,300.0,1.610,19.3,135.8,139.0,121.8,97.6,26.2,26.2,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,25,7200,7500,300.0,1.605,19.3,136.1,139.0,116.4,97.2,5.9,4.6,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,26,7500,7800,300.0,1.713,20.5,136.3,139.0,120.0,97.7,17.7,19.0,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,27,7800,8100,300.0,1.651,19.8,138.2,140.0,121.9,98.3,13.8,13.8,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,28,8100,8400,300.0,1.694,20.3,140.0,142.0,124.9,100.1,6.6,6.6,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,29,8400,8700,300.0,1.682,20.2,140.0,144.0,124.5,97.2,21.0,21.0,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,30,8700,9000,300.0,1.700,20.4,140.3,142.0,122.5,98.3,15.1,15.1,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,31,9000,9300,300.0,1.627,19.5,140.2,143.0,118.0,97.4,13.8,13.8,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,32,9300,9600,300.0,1.567,18.8,138.9,141.0,118.7,97.4,21.0,21.0,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,33,9600,9900,300.0,1.566,18.8,139.1,143.0,118.9,97.8,6.6,2.6,FALSE
A0193,2026-02-28 03:51:56,Zwift - Tempus Fugit in Watopia,VirtualRide,34,9900,10103,203.0,1.007,18.1,136.4,140.0,114.2,96.0,7.9,11.8,TRUE
A0201,2026-02-26 01:01:47,Zwift - Tick Tock in Watopia,VirtualRide,1,0,300,300.0,1.597,19.0,109.3,115.0,121.5,95.9,21.0,16.4,FALSE
A0201,2026-02-26 01:01:47,Zwift - Tick Tock in Watopia,VirtualRide,2,300,600,300.0,1.797,21.6,118.7,127.0,132.4,101.2,15.7,4.6,FALSE
A0201,2026-02-26 01:01:47,Zwift - Tick Tock in Watopia,VirtualRide,3,600,900,300.0,1.842,22.1,123.3,128.0,127.3,101.0,6.6,21.0,FALSE
A0201,2026-02-26 01:01:47,Zwift - Tick Tock in Watopia,VirtualRide,4,900,1200,300.0,1.567,18.9,128.8,134.0,143.2,101.9,71.5,14.4,FALSE
A0201,2026-02-26 01:01:47,Zwift - Tick Tock in Watopia,VirtualRide,5,1200,1500,300.0,1.567,18.8,134.2,137.0,146.2,101.9,133.2,120.1,FALSE
A0201,2026-02-26 01:01:47,Zwift - Tick Tock in Watopia,VirtualRide,6,1500,1800,300.0,1.116,13.4,140.8,146.0,160.5,100.9,154.2,0.0,FALSE
A0201,2026-02-26 01:01:47,Zwift - Tick Tock in Watopia,VirtualRide,7,1800,2100,300.0,1.950,23.3,138.6,144.0,136.8,100.8,116.1,315.6,FALSE
A0201,2026-02-26 01:01:47,Zwift - Tick Tock in Watopia,VirtualRide,8,2100,2400,300.0,1.761,21.2,137.4,143.0,135.5,98.9,69.6,85.3,FALSE
A0201,2026-02-26 01:01:47,Zwift - Tick Tock in Watopia,VirtualRide,9,2400,2700,300.0,1.827,21.9,139.6,142.0,128.5,100.7,7.9,17.1,FALSE
A0201,2026-02-26 01:01:47,Zwift - Tick Tock in Watopia,VirtualRide,10,2700,3000,300.0,1.803,21.6,140.4,144.0,130.1,100.1,19.7,19.7,FALSE
A0201,2026-02-26 01:01:47,Zwift - Tick Tock in Watopia,VirtualRide,11,3000,3300,300.0,1.808,21.7,140.7,143.0,128.1,100.2,13.8,15.1,FALSE
A0201,2026-02-26 01:01:47,Zwift - Tick Tock in Watopia,VirtualRide,12,3300,3600,300.0,1.338,16.1,141.8,145.0,138.2,100.5,138.5,57.7,FALSE
A0201,2026-02-26 01:01:47,Zwift - Tick Tock in Watopia,VirtualRide,13,3600,3900,300.0,1.422,17.1,140.8,146.0,133.8,99.7,116.8,63.0,FALSE
A0201,2026-02-26 01:01:47,Zwift - Tick Tock in Watopia,VirtualRide,14,3900,4200,300.0,1.551,18.5,143.7,148.0,136.6,99.7,114.2,154.9,FALSE
A0201,2026-02-26 01:01:47,Zwift - Tick Tock in Watopia,VirtualRide,15,4200,4500,300.0,2.045,24.6,143.6,147.0,145.6,100.7,146.3,240.8,FALSE
A0201,2026-02-26 01:01:47,Zwift - Tick Tock in Watopia,VirtualRide,16,4500,4800,300.0,1.705,20.5,146.0,150.0,138.0,100.0,22.3,17.1,FALSE
A0201,2026-02-26 01:01:47,Zwift - Tick Tock in Watopia,VirtualRide,17,4800,4828,28.0,0.077,11.2,132.2,138.0,,,0.0,1.3,TRUE
A0209,2026-02-24 01:27:06,Zwift - Tick Tock in Watopia,VirtualRide,1,0,300,300.0,1.782,21.3,119.3,134.0,145.7,100.1,21.0,19.0,FALSE
A0209,2026-02-24 01:27:06,Zwift - Tick Tock in Watopia,VirtualRide,2,300,600,300.0,2.025,24.3,139.1,146.0,178.0,102.7,19.0,17.1,FALSE
A0209,2026-02-24 01:27:06,Zwift - Tick Tock in Watopia,VirtualRide,3,600,900,300.0,2.030,24.4,147.1,152.0,183.6,102.4,11.8,11.8,FALSE
A0209,2026-02-24 01:27:06,Zwift - Tick Tock in Watopia,VirtualRide,4,900,1200,300.0,1.877,22.5,144.8,154.0,163.3,100.0,39.4,42.7,FALSE
A0209,2026-02-24 01:27:06,Zwift - Tick Tock in Watopia,VirtualRide,5,1200,1500,300.0,1.993,23.9,152.4,158.0,174.8,100.5,21.0,21.0,FALSE
A0209,2026-02-24 01:27:06,Zwift - Tick Tock in Watopia,VirtualRide,6,1500,1800,300.0,1.875,22.5,146.0,160.0,145.8,99.2,6.6,6.6,FALSE
A0209,2026-02-24 01:27:06,Zwift - Tick Tock in Watopia,VirtualRide,7,1800,2100,300.0,2.035,24.4,155.5,160.0,179.1,101.2,17.1,17.1,FALSE
A0209,2026-02-24 01:27:06,Zwift - Tick Tock in Watopia,VirtualRide,8,2100,2400,300.0,1.960,23.5,153.1,160.0,161.1,101.2,19.7,19.7,FALSE
A0209,2026-02-24 01:27:06,Zwift - Tick Tock in Watopia,VirtualRide,9,2400,2700,300.0,1.982,23.8,154.6,156.0,161.2,100.6,13.8,15.1,FALSE
A0209,2026-02-24 01:27:06,Zwift - Tick Tock in Watopia,VirtualRide,10,2700,3000,300.0,1.773,21.3,148.7,154.0,135.1,100.8,15.7,14.4,FALSE
A0209,2026-02-24 01:27:06,Zwift - Tick Tock in Watopia,VirtualRide,11,3000,3300,300.0,1.752,21.1,148.9,153.0,127.9,100.2,21.0,21.0,FALSE
A0209,2026-02-24 01:27:06,Zwift - Tick Tock in Watopia,VirtualRide,12,3300,3529,229.0,1.068,17.0,136.3,148.0,84.1,94.2,0.7,0.7,TRUE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,1,0,300,300.0,0.703,14.5,89.1,117.0,132.6,91.3,28.2,15.7,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,2,300,600,300.0,1.429,17.2,121.2,133.0,177.3,97.5,77.4,19.7,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,3,600,900,300.0,1.776,21.3,129.6,134.0,152.7,99.1,51.2,81.4,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,4,900,1200,300.0,1.812,21.7,126.6,135.0,158.5,97.4,25.6,101.0,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,5,1200,1500,300.0,1.276,15.6,129.7,140.0,170.3,96.0,61.0,3.3,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,6,1500,1800,300.0,1.230,14.8,136.6,142.0,163.1,95.0,82.7,2.0,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,7,1800,2100,300.0,1.092,13.2,132.0,140.0,146.7,95.0,101.7,4.6,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,8,2100,2400,300.0,0.937,11.6,126.6,139.0,161.6,90.0,60.4,14.4,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,9,2400,2700,300.0,1.296,15.5,136.4,143.0,164.9,101.8,84.0,26.2,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,10,2700,3000,300.0,1.870,22.4,139.5,145.0,170.1,104.1,32.2,120.1,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,11,3000,3300,300.0,1.333,16.0,131.2,143.0,137.1,93.4,53.8,51.2,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,12,3300,3600,300.0,1.412,17.1,142.9,148.0,177.8,104.2,130.6,12.5,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,13,3600,3900,300.0,1.322,15.8,139.8,146.0,152.3,102.8,93.2,30.2,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,14,3900,4200,300.0,2.237,26.8,140.0,144.0,162.0,102.0,9.8,221.1,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,15,4200,4500,300.0,1.992,23.9,144.6,148.0,182.1,102.3,13.8,90.6,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,16,4500,4800,300.0,1.830,22.0,145.1,150.0,173.2,102.2,35.4,46.6,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,17,4800,5100,300.0,1.560,18.8,140.3,146.0,152.4,94.4,44.6,28.2,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,18,5100,5400,300.0,1.471,17.7,138.8,142.0,153.8,98.2,52.5,12.5,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,19,5400,5700,300.0,1.589,19.1,139.3,142.0,153.1,103.2,61.0,22.3,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,20,5700,6000,300.0,1.207,14.6,137.8,144.0,151.9,98.1,116.1,5.2,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,21,6000,6300,300.0,1.596,19.1,138.5,144.0,146.5,100.4,61.0,98.4,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,22,6300,6600,300.0,1.924,23.1,136.2,141.0,141.4,99.0,25.6,141.1,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,23,6600,6900,300.0,1.707,20.6,134.4,142.0,141.4,97.0,13.1,70.2,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,24,6900,7200,300.0,1.156,14.0,132.6,139.0,142.2,94.7,72.2,44.6,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,25,7200,7500,300.0,1.706,20.7,134.8,140.0,134.0,88.7,57.7,129.9,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,26,7500,7800,300.0,1.275,16.5,132.1,143.0,144.4,96.4,9.2,42.7,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,27,7800,8100,300.0,1.659,19.7,133.6,141.0,142.4,102.1,21.7,62.3,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,28,8100,8400,300.0,1.440,17.4,136.9,141.0,134.7,95.8,57.1,82.0,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,29,8400,8700,300.0,1.339,16.2,132.5,140.0,135.3,95.9,23.6,51.2,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,30,8700,9000,300.0,1.110,13.6,131.0,138.0,125.4,96.3,63.6,32.2,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,31,9000,9300,300.0,1.718,20.6,137.6,143.0,141.5,99.5,56.4,89.9,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,32,9300,9600,300.0,1.333,16.1,138.4,143.0,134.0,99.1,82.0,23.0,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,33,9600,9900,300.0,1.408,16.9,137.6,141.0,130.2,94.1,98.4,110.2,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,34,9900,10200,300.0,1.203,14.6,134.9,142.0,121.4,81.7,64.3,76.1,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,35,10200,10500,300.0,1.127,14.1,133.6,142.0,106.6,74.4,30.8,40.0,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,36,10500,10800,300.0,1.496,17.8,142.6,145.0,152.3,103.6,70.9,24.3,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,37,10800,11100,300.0,1.260,15.3,138.4,145.0,120.5,87.8,51.2,32.2,FALSE
A0212,2026-02-22 01:39:30,Morning Ride,Ride,38,11100,11274,174.0,0.527,12.0,126.4,140.0,104.3,73.4,9.2,27.6,TRUE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,1,0,300,300.0,1.592,19.0,114.9,120.0,121.5,99.4,21.0,14.4,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,2,300,600,300.0,1.754,21.1,120.0,125.0,126.5,100.4,9.8,6.6,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,3,600,900,300.0,1.775,21.3,123.4,129.0,126.6,100.4,12.5,21.0,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,4,900,1200,300.0,1.738,20.9,124.4,129.0,130.5,100.4,24.3,19.0,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,5,1200,1500,300.0,1.719,20.6,128.5,132.0,126.7,100.7,7.2,11.2,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,6,1500,1800,300.0,1.796,21.5,130.3,135.0,128.2,100.4,17.7,19.0,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,7,1800,2100,300.0,1.711,20.5,133.4,137.0,128.6,100.4,13.8,13.8,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,8,2100,2400,300.0,1.777,21.3,134.9,140.0,131.0,101.9,6.6,6.6,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,9,2400,2700,300.0,1.761,21.1,135.6,140.0,130.2,100.8,21.0,21.0,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,10,2700,3000,300.0,1.756,21.1,134.8,138.0,129.7,101.1,18.4,17.1,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,11,3000,3300,300.0,1.754,21.1,135.0,138.0,125.6,100.2,11.8,13.1,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,12,3300,3600,300.0,1.655,19.9,135.4,139.0,126.5,99.8,19.7,19.7,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,13,3600,3900,300.0,1.732,20.8,135.2,139.0,122.7,99.4,11.8,5.9,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,14,3900,4200,300.0,1.703,20.4,131.3,133.0,113.7,97.7,7.9,14.4,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,15,4200,4500,300.0,1.692,20.3,130.5,134.0,115.6,97.8,19.7,19.0,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,16,4500,4800,300.0,1.649,19.8,130.9,136.0,118.1,97.3,13.1,13.8,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,17,4800,5100,300.0,1.658,19.9,130.5,134.0,113.7,97.6,17.1,16.4,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,18,5100,5400,300.0,1.652,19.8,130.9,133.0,118.1,99.0,21.0,17.1,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,19,5400,5700,300.0,1.616,19.4,132.1,138.0,113.9,97.6,3.9,5.2,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,20,5700,6000,300.0,1.652,19.8,133.4,136.0,122.6,98.9,16.4,19.0,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,21,6000,6300,300.0,1.766,21.2,136.3,139.0,128.1,101.0,15.1,11.8,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,22,6300,6600,300.0,1.724,20.7,133.4,138.0,114.9,96.4,6.6,9.8,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,23,6600,6900,300.0,1.700,20.4,134.8,140.0,121.0,98.8,26.9,26.2,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,24,6900,7200,300.0,1.642,19.7,133.6,136.0,116.8,97.9,5.9,5.2,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,25,7200,7500,300.0,1.614,19.4,133.8,138.0,116.7,98.1,17.7,19.0,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,26,7500,7800,300.0,1.576,18.9,132.1,134.0,110.8,95.5,13.8,7.9,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,27,7800,8100,300.0,1.681,20.2,133.2,136.0,118.6,98.6,5.9,12.5,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,28,8100,8400,300.0,1.643,19.7,131.4,133.0,112.5,96.4,19.7,19.0,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,29,8400,8700,300.0,1.631,19.6,131.2,134.0,113.7,94.5,13.1,14.4,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,30,8700,9000,300.0,1.250,15.1,126.0,132.0,114.3,87.0,17.1,15.7,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,31,9000,9300,300.0,1.609,19.3,130.8,133.0,118.8,97.8,6.6,5.2,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,32,9300,9600,300.0,1.610,19.3,130.7,134.0,118.7,97.6,15.1,16.4,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,33,9600,9900,300.0,1.616,19.4,130.9,133.0,119.3,96.1,13.8,13.8,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,34,9900,10200,300.0,1.715,20.6,134.3,136.0,125.0,99.4,6.6,6.6,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,35,10200,10500,300.0,1.674,20.1,135.6,143.0,125.5,100.7,21.0,21.0,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,36,10500,10800,300.0,1.669,20.1,136.9,143.0,129.4,100.9,14.4,14.4,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,37,10800,11100,300.0,1.694,20.3,137.7,143.0,133.3,100.1,15.1,15.1,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,38,11100,11400,300.0,1.696,20.4,140.2,142.0,134.8,101.4,19.7,20.3,FALSE
A0221,2026-02-14 01:30:13,Zwift - Tempus Fugit in Watopia,VirtualRide,39,11400,11680,280.0,1.572,20.4,136.8,140.0,130.2,99.6,6.6,5.9,TRUE
A0222,2026-02-14 01:25:21,Zwift - Pacer Group Ride: Waisted 8 in Watopia with Miguel,VirtualRide,1,0,261,261.0,1.491,20.7,115.5,121.0,134.0,97.6,50.5,36.7,TRUE
A0232,2026-02-12 01:21:08,Zwift - Tick Tock in Watopia,VirtualRide,1,0,300,300.0,1.570,18.7,108.4,116.0,122.9,98.5,21.0,15.1,FALSE
A0232,2026-02-12 01:21:08,Zwift - Tick Tock in Watopia,VirtualRide,2,300,600,300.0,1.788,21.5,117.7,125.0,134.3,101.9,14.4,5.9,FALSE
A0232,2026-02-12 01:21:08,Zwift - Tick Tock in Watopia,VirtualRide,3,600,900,300.0,1.837,22.0,122.6,126.0,131.1,101.9,7.9,21.0,FALSE
A0232,2026-02-12 01:21:08,Zwift - Tick Tock in Watopia,VirtualRide,4,900,1200,300.0,1.554,18.7,124.2,129.0,134.7,101.6,63.0,14.4,FALSE
A0232,2026-02-12 01:21:08,Zwift - Tick Tock in Watopia,VirtualRide,5,1200,1500,300.0,1.525,18.3,125.0,127.0,129.8,102.4,135.8,116.1,FALSE
A0232,2026-02-12 01:21:08,Zwift - Tick Tock in Watopia,VirtualRide,6,1500,1800,300.0,0.985,11.9,128.4,133.0,134.4,102.7,131.2,2.6,FALSE
A0232,2026-02-12 01:21:08,Zwift - Tick Tock in Watopia,VirtualRide,7,1800,2100,300.0,1.643,19.6,129.1,133.0,127.3,102.4,112.2,211.9,FALSE
A0232,2026-02-12 01:21:08,Zwift - Tick Tock in Watopia,VirtualRide,8,2100,2400,300.0,2.013,24.2,131.1,135.0,134.4,101.4,96.5,185.0,FALSE
A0232,2026-02-12 01:21:08,Zwift - Tick Tock in Watopia,VirtualRide,9,2400,2700,300.0,1.795,21.5,131.1,133.0,129.2,101.1,11.8,20.3,FALSE
A0232,2026-02-12 01:21:08,Zwift - Tick Tock in Watopia,VirtualRide,10,2700,3000,300.0,1.806,21.7,131.3,134.0,131.9,100.7,19.0,17.7,FALSE
A0232,2026-02-12 01:21:08,Zwift - Tick Tock in Watopia,VirtualRide,11,3000,3300,300.0,1.822,21.9,132.3,135.0,131.8,100.9,11.2,9.8,FALSE
